ID,DATA_LEITURA,TEMPERATURA,UMIDADE,PH,FOSFORO,POTASSIO,BOMBA
449,2025-09-27 19:18:51,28.65,54,6.28,1,1,0
450,2025-09-27 19:28:51,28.85,52,5.71,1,1,0
451,2025-09-27 19:38:51,27.93,54,5.99,1,1,0
452,2025-09-27 19:48:51,27.2,58,5.94,1,1,0
453,2025-09-27 19:58:51,26.52,61,5.88,1,1,0
454,2025-09-27 20:08:51,26.51,61,5.74,1,1,0
455,2025-09-27 20:18:51,27.37,59,5.6,1,1,0
456,2025-09-27 20:28:51,27.74,54,5.56,1,1,0
457,2025-09-27 20:38:51,28.33,54,5.8,1,1,0
458,2025-09-27 20:48:51,27.53,54,6.02,1,1,0
459,2025-09-27 20:58:51,25.94,61,6.4,0,0,0
460,2025-09-27 21:08:51,25.93,60,5.95,1,0,0
461,2025-09-27 21:18:51,25.55,55,6.14,0,1,0
462,2025-09-27 21:28:51,26.41,61,6.07,1,1,0
463,2025-09-27 21:38:51,26.11,63,5.77,1,1,0
464,2025-09-27 21:48:51,25.55,62,5.6,1,1,0
465,2025-09-27 21:58:51,24.76,66,6.5,0,0,0
466,2025-09-27 22:08:51,25.68,63,6.37,1,1,0
467,2025-09-27 22:18:51,24.25,70,5.6,1,0,0
468,2025-09-27 22:28:51,23.55,69,5.77,1,1,0
469,2025-09-27 22:38:51,24.37,68,6.3,1,1,0
470,2025-09-27 22:48:51,24.15,67,5.62,1,1,0
471,2025-09-27 22:58:51,24.23,72,6.32,1,1,0
472,2025-09-27 23:08:51,23.19,73,5.66,1,1,0
473,2025-09-27 23:18:51,23.76,72,6.04,0,0,0
474,2025-09-27 23:28:51,22.9,70,6.05,1,0,0
475,2025-09-27 23:38:51,23.45,71,6.07,1,1,0
476,2025-09-27 23:48:51,21.81,74,5.99,1,1,0
477,2025-09-27 23:58:51,22.5,75,5.97,1,1,0
478,2025-09-28 00:08:51,22.22,76,6.2,1,1,0
479,2025-09-28 00:18:51,21.9,76,6.34,1,1,0
480,2025-09-28 00:28:51,22.78,72,6.08,1,1,0
481,2025-09-28 00:38:51,21.75,76,5.76,1,1,0
482,2025-09-28 00:48:51,20.12,83,6.08,1,1,0
483,2025-09-28 00:58:51,20.88,78,5.51,1,1,0
484,2025-09-28 01:08:51,21.05,79,5.6,0,1,0
485,2025-09-28 01:18:51,21.0,80,6.15,1,1,0
486,2025-09-28 01:28:51,21.56,79,6.19,1,1,0
487,2025-09-28 01:38:51,21.61,76,5.73,1,1,0
488,2025-09-28 01:48:51,20.96,81,6.12,1,1,0
489,2025-09-28 01:58:51,20.67,79,6.24,0,1,0
490,2025-09-28 02:08:51,20.43,79,6.4,1,1,0
491,2025-09-28 02:18:51,21.67,75,6.35,1,1,0
492,2025-09-28 02:28:51,20.37,81,5.98,1,1,0
493,2025-09-28 02:38:51,19.99,84,5.72,1,1,0
494,2025-09-28 02:48:51,21.07,74,6.02,1,1,0
495,2025-09-28 02:58:51,19.31,86,6.5,1,1,0
496,2025-09-28 03:08:51,20.56,84,6.2,1,1,0
497,2025-09-28 03:18:51,20.44,81,6.2,1,1,0
498,2025-09-28 03:28:51,19.24,84,5.92,1,1,0
499,2025-09-28 03:38:51,19.57,83,5.92,1,0,0
500,2025-09-28 03:48:51,19.55,83,6.25,1,1,0
501,2025-09-28 03:58:51,19.18,86,5.91,1,0,0
502,2025-09-28 04:08:51,20.61,77,5.8,0,1,0
503,2025-09-28 04:18:51,20.64,77,5.9,1,1,0
504,2025-09-28 04:28:51,19.28,85,5.95,1,1,0
505,2025-09-28 04:38:51,19.15,83,6.1,1,1,0
506,2025-09-28 04:48:51,19.66,83,5.9,1,0,0
507,2025-09-28 04:58:51,19.82,83,6.17,1,0,0
508,2025-09-28 05:08:51,19.52,84,6.01,1,1,0
509,2025-09-28 05:18:51,19.17,84,5.82,1,1,0
510,2025-09-28 05:28:51,20.82,80,6.32,1,1,0
511,2025-09-28 05:38:51,20.98,80,5.61,1,1,0
512,2025-09-28 05:48:51,20.55,81,5.6,1,1,0
513,2025-09-28 05:58:51,20.32,86,5.96,1,1,0
514,2025-09-28 06:08:51,21.55,76,5.96,1,1,0
515,2025-09-28 06:18:51,21.45,79,5.7,1,0,0
516,2025-09-28 06:28:51,21.62,76,5.79,1,1,0
517,2025-09-28 06:38:51,21.75,76,6.54,0,1,0
518,2025-09-28 06:48:51,22.26,75,6.2,1,1,0
519,2025-09-28 06:58:51,21.4,80,5.79,1,1,0
520,2025-09-28 07:08:51,21.22,76,5.94,0,1,0
521,2025-09-28 07:18:51,22.37,74,5.83,1,1,0
522,2025-09-28 07:28:51,22.68,77,6.2,1,1,0
523,2025-09-28 07:38:51,22.47,74,6.55,1,0,0
524,2025-09-28 07:48:51,22.28,73,5.76,0,0,0
525,2025-09-28 07:58:51,21.86,75,5.71,1,1,0
526,2025-09-28 08:08:51,22.55,76,6.57,1,0,0
527,2025-09-28 08:18:51,23.14,68,6.02,1,1,0
528,2025-09-28 08:28:51,22.88,72,5.6,0,1,0
529,2025-09-28 08:38:51,23.75,67,6.07,1,1,0
530,2025-09-28 08:48:51,23.27,69,6.07,1,1,0
531,2025-09-28 08:58:51,24.18,67,5.99,1,1,0
532,2025-09-28 09:08:51,23.72,70,6.02,1,1,0
533,2025-09-28 09:18:51,24.93,65,6.52,0,0,0
534,2025-09-28 09:28:51,25.33,63,6.12,1,1,0
535,2025-09-28 09:38:51,24.17,67,6.07,1,1,0
536,2025-09-28 09:48:51,25.53,61,5.88,1,0,0
537,2025-09-28 09:58:51,24.45,68,6.13,1,1,0
538,2025-09-28 10:08:51,23.85,66,5.83,1,1,0
539,2025-09-28 10:18:51,25.11,67,6.54,0,0,0
540,2025-09-28 10:28:51,25.01,63,5.93,0,1,0
541,2025-09-28 10:38:51,26.5,62,5.8,1,1,0
542,2025-09-28 10:48:51,25.87,61,5.72,0,1,0
543,2025-09-28 10:58:51,26.18,63,6.62,0,1,0
544,2025-09-28 11:08:51,26.56,58,6.26,1,1,0
545,2025-09-28 11:18:51,26.51,60,6.25,1,0,0
546,2025-09-28 11:28:51,27.01,55,6.04,1,1,0
547,2025-09-28 11:38:51,26.76,61,5.97,0,1,0
548,2025-09-28 11:48:51,26.63,58,5.83,1,1,0
549,2025-09-28 11:58:51,27.1,57,6.29,0,0,0
550,2025-09-28 12:08:51,27.86,51,5.85,1,1,0
551,2025-09-28 12:18:51,27.99,54,5.73,1,1,0
552,2025-09-28 12:28:51,27.62,52,5.92,1,1,0
553,2025-09-28 12:38:51,27.79,52,5.74,0,1,0
554,2025-09-28 12:48:51,28.97,50,5.73,1,1,0
555,2025-09-28 12:58:51,28.55,52,5.99,1,1,0
556,2025-09-28 13:08:51,29.04,50,6.27,1,0,0
557,2025-09-28 13:18:51,28.74,53,5.6,1,1,0
558,2025-09-28 13:28:51,29.05,51,5.87,1,1,0
559,2025-09-28 13:38:51,29.39,49,5.83,1,1,0
560,2025-09-28 13:48:51,29.3,48,5.56,1,0,0
561,2025-09-28 13:58:51,28.45,55,6.04,1,1,0
562,2025-09-28 14:08:51,28.81,51,5.08,0,1,0
563,2025-09-28 14:18:51,29.66,50,6.14,1,1,0
564,2025-09-28 14:28:51,29.26,45,5.92,1,1,0
565,2025-09-28 14:38:51,29.66,47,6.86,0,0,0
566,2025-09-28 14:48:51,29.01,49,6.54,0,0,0
567,2025-09-28 14:58:51,30.31,44,5.62,1,1,1
568,2025-09-28 15:08:51,29.12,50,5.85,1,0,0
569,2025-09-28 15:18:51,28.99,52,6.14,1,1,0
570,2025-09-28 15:28:51,30.67,44,6.07,0,1,1
571,2025-09-28 15:38:51,30.17,43,5.57,1,1,1
572,2025-09-28 15:48:51,29.83,47,5.83,1,1,0
573,2025-09-28 15:58:51,29.3,50,5.93,1,1,0
574,2025-09-28 16:08:51,30.92,40,5.51,1,1,1
575,2025-09-28 16:18:51,30.33,45,5.39,1,1,0
576,2025-09-28 16:28:51,30.06,48,5.86,0,1,0
577,2025-09-28 16:38:51,30.15,46,6.01,1,1,0
578,2025-09-28 16:48:51,30.19,47,6.27,1,1,0
579,2025-09-28 16:58:51,29.35,51,5.54,1,1,0
580,2025-09-28 17:08:51,29.79,48,5.77,1,1,0
581,2025-09-28 17:18:51,28.87,55,6.09,1,1,0
582,2025-09-28 17:28:51,29.46,50,5.57,1,1,0
583,2025-09-28 17:38:51,29.38,49,5.94,1,1,0
584,2025-09-28 17:48:51,29.81,49,5.72,1,1,0
585,2025-09-28 17:58:51,29.8,45,5.54,1,0,0
586,2025-09-28 18:08:51,29.04,50,6.89,1,1,0
587,2025-09-28 18:18:51,30.11,45,6.07,1,0,0
588,2025-09-28 18:28:51,28.61,53,5.91,1,1,0
589,2025-09-28 18:38:51,28.72,51,6.68,1,1,0
590,2025-09-28 18:48:51,28.71,52,6.39,1,1,0
591,2025-09-28 18:58:51,28.92,50,5.72,1,1,0
592,2025-09-28 19:08:51,28.67,53,6.39,1,1,0
593,2025-09-28 19:18:51,28.82,52,6.25,1,1,0
594,2025-09-28 19:28:51,28.48,52,6.04,1,1,0
595,2025-09-28 19:38:51,28.05,55,6.21,1,1,0
596,2025-09-28 19:48:51,27.75,54,6.19,1,1,0
597,2025-09-28 19:58:51,27.97,55,6.25,1,1,0
598,2025-09-28 20:08:51,27.05,56,5.5,1,1,0
599,2025-09-28 20:18:51,27.65,56,6.36,1,1,0
600,2025-09-28 20:28:51,26.96,59,6.22,1,0,0
601,2025-09-28 20:38:51,26.11,62,5.67,1,1,0
602,2025-09-28 20:48:51,26.08,56,5.69,1,1,0
603,2025-09-28 20:58:51,26.53,60,6.22,1,1,0
604,2025-09-28 21:08:51,25.49,63,5.4,0,0,0
605,2025-09-28 21:18:51,25.96,60,6.42,1,1,0
606,2025-09-28 21:28:51,26.44,56,6.12,1,0,0
607,2025-09-28 21:38:51,25.77,60,6.45,1,1,0
608,2025-09-28 21:48:51,26.09,64,5.95,1,1,0
609,2025-09-28 21:58:51,25.5,63,5.79,0,1,0
610,2025-09-28 22:08:51,24.92,65,5.97,1,1,0
611,2025-09-28 22:18:51,24.86,61,6.1,1,1,0
612,2025-09-28 22:28:51,25.1,62,5.7,1,1,0
613,2025-09-28 22:38:51,24.91,66,5.71,1,1,0
614,2025-09-28 22:48:51,23.29,70,6.6,0,0,0
615,2025-09-28 22:58:51,23.47,70,5.9,1,1,0
616,2025-09-28 23:08:51,21.94,76,5.8,1,1,0
617,2025-09-28 23:18:51,24.35,66,6.0,1,1,0
618,2025-09-28 23:28:51,23.35,66,6.58,0,1,0
619,2025-09-28 23:38:51,21.89,76,6.32,1,1,0
620,2025-09-28 23:48:51,22.7,71,5.82,1,0,0
621,2025-09-28 23:58:51,22.49,72,6.52,1,1,0
622,2025-09-29 00:08:51,21.72,79,5.99,1,1,0
623,2025-09-29 00:18:51,22.55,74,6.26,1,1,0
624,2025-09-29 00:28:51,22.38,67,6.0,1,1,0
625,2025-09-29 00:38:51,22.03,73,5.72,1,1,0
626,2025-09-29 00:48:51,21.69,75,6.41,1,1,0
627,2025-09-29 00:58:51,21.57,74,5.5,1,1,0
628,2025-09-29 01:08:51,21.44,80,6.15,1,1,0
629,2025-09-29 01:18:51,21.44,79,6.08,0,1,0
630,2025-09-29 01:28:51,20.69,85,5.61,1,1,0
631,2025-09-29 01:38:51,21.25,73,6.09,1,1,0
632,2025-09-29 01:48:51,21.36,76,6.15,1,1,0
633,2025-09-29 01:58:51,20.3,78,5.74,1,1,0
634,2025-09-29 02:08:51,21.05,77,6.21,0,1,0
635,2025-09-29 02:18:51,21.26,78,6.36,1,1,0
636,2025-09-29 02:28:51,20.52,81,5.99,0,1,0
637,2025-09-29 02:38:51,20.62,83,5.69,0,1,0
638,2025-09-29 02:48:51,20.32,85,6.3,1,1,0
639,2025-09-29 02:58:51,20.5,81,6.22,1,1,0
640,2025-09-29 03:08:51,19.91,82,5.53,1,1,0
641,2025-09-29 03:18:51,20.38,82,6.12,0,1,0
642,2025-09-29 03:28:51,20.85,78,5.93,1,1,0
643,2025-09-29 03:38:51,19.92,81,6.07,1,1,0
644,2025-09-29 03:48:51,19.75,84,6.19,1,1,0
645,2025-09-29 03:58:51,19.91,81,5.75,1,1,0
646,2025-09-29 04:08:51,20.28,84,6.19,1,1,0
647,2025-09-29 04:18:51,19.97,82,6.46,1,1,0
648,2025-09-29 04:28:51,19.9,88,5.79,1,0,0
649,2025-09-29 04:38:51,19.35,85,5.79,0,1,0
650,2025-09-29 04:48:51,19.67,84,5.48,0,1,0
651,2025-09-29 04:58:51,20.2,81,6.19,1,1,0
652,2025-09-29 05:08:51,19.82,87,5.34,1,0,0
653,2025-09-29 05:18:51,20.44,84,6.01,1,1,0
654,2025-09-29 05:28:51,19.98,82,6.08,1,1,0
655,2025-09-29 05:38:51,20.55,77,5.85,0,1,0
656,2025-09-29 05:48:51,21.01,78,5.92,0,1,0
657,2025-09-29 05:58:51,21.71,76,5.53,0,1,0
658,2025-09-29 06:08:51,21.21,75,6.47,1,1,0
659,2025-09-29 06:18:51,19.87,81,6.09,1,1,0
660,2025-09-29 06:28:51,21.33,76,5.78,1,1,0
661,2025-09-29 06:38:51,20.75,82,6.46,1,1,0
662,2025-09-29 06:48:51,21.54,80,6.44,1,1,0
663,2025-09-29 06:58:51,20.71,77,5.85,1,1,0
664,2025-09-29 07:08:51,21.35,71,5.72,0,1,0
665,2025-09-29 07:18:51,21.02,77,6.54,0,0,0
666,2025-09-29 07:28:51,22.59,74,5.72,0,1,0
667,2025-09-29 07:38:51,22.16,75,6.27,1,1,0
668,2025-09-29 07:48:51,22.31,73,5.62,1,1,0
669,2025-09-29 07:58:51,21.71,76,6.08,1,1,0
670,2025-09-29 08:08:51,21.98,78,6.4,0,1,0
671,2025-09-29 08:18:51,22.44,71,5.95,1,1,0
672,2025-09-29 08:28:51,22.97,71,6.19,1,1,0
673,2025-09-29 08:38:51,23.18,74,6.28,1,1,0
674,2025-09-29 08:48:51,24.03,66,5.43,1,0,0
675,2025-09-29 08:58:51,23.59,68,5.66,1,1,0
676,2025-09-29 09:08:51,23.85,68,5.86,0,0,0
677,2025-09-29 09:18:51,24.74,67,5.59,1,1,0
678,2025-09-29 09:28:51,24.38,66,6.13,1,1,0
679,2025-09-29 09:38:51,25.13,65,6.4,1,1,0
680,2025-09-29 09:48:51,24.86,64,6.19,1,1,0
681,2025-09-29 09:58:51,25.45,63,5.97,1,1,0
682,2025-09-29 10:08:51,24.67,67,6.5,1,1,0
683,2025-09-29 10:18:51,25.22,64,5.57,1,1,0
684,2025-09-29 10:28:51,25.97,66,6.2,1,1,0
685,2025-09-29 10:38:51,25.2,64,5.58,0,1,0
686,2025-09-29 10:48:51,26.04,64,5.94,1,1,0
687,2025-09-29 10:58:51,26.27,60,6.24,1,1,0
688,2025-09-29 11:08:51,26.29,59,5.44,0,0,0
689,2025-09-29 11:18:51,26.62,58,5.76,0,1,0
690,2025-09-29 11:28:51,26.66,59,6.34,1,1,0
691,2025-09-29 11:38:51,27.42,54,5.94,1,1,0
692,2025-09-29 11:48:51,27.55,57,6.03,1,0,0
693,2025-09-29 11:58:51,27.31,56,5.98,1,1,0
694,2025-09-29 12:08:51,27.82,53,5.47,0,0,0
695,2025-09-29 12:18:51,27.9,53,6.06,1,1,0
696,2025-09-29 12:28:51,27.96,52,6.22,1,1,0
697,2025-09-29 12:38:51,27.89,55,5.81,1,1,0
698,2025-09-29 12:48:51,28.12,54,6.09,1,1,0
699,2025-09-29 12:58:51,27.9,52,5.67,1,1,0
700,2025-09-29 13:08:51,28.71,50,5.84,1,1,0
701,2025-09-29 13:18:51,28.92,52,5.95,1,1,0
702,2025-09-29 13:28:51,29.53,47,5.87,1,1,0
703,2025-09-29 13:38:51,29.41,49,5.6,1,1,0
704,2025-09-29 13:48:51,29.85,48,5.91,1,1,0
705,2025-09-29 13:58:51,29.83,46,6.08,1,1,0
706,2025-09-29 14:08:51,28.11,51,5.87,1,1,0
707,2025-09-29 14:18:51,29.83,45,6.38,1,1,0
708,2025-09-29 14:28:51,29.57,50,5.65,1,1,0
709,2025-09-29 14:38:51,30.29,46,6.18,0,1,0
710,2025-09-29 14:48:51,29.56,50,5.49,0,1,0
711,2025-09-29 14:58:51,29.47,49,5.65,1,1,0
712,2025-09-29 15:08:51,30.21,49,5.91,1,1,0
713,2025-09-29 15:18:51,30.04,45,6.48,1,1,0
714,2025-09-29 15:28:51,29.54,46,5.86,1,1,0
715,2025-09-29 15:38:51,29.41,52,5.88,1,1,0
716,2025-09-29 15:48:51,29.63,48,5.91,1,1,0
717,2025-09-29 15:58:51,30.02,48,5.98,1,0,0
718,2025-09-29 16:08:51,29.74,44,6.11,1,1,1
719,2025-09-29 16:18:51,29.42,43,5.64,1,1,1
720,2025-09-29 16:28:51,29.91,48,5.79,1,1,0
721,2025-09-29 16:38:51,30.09,49,5.99,1,1,0
722,2025-09-29 16:48:51,29.21,48,5.85,0,1,0
723,2025-09-29 16:58:51,29.87,48,5.77,1,1,0
724,2025-09-29 17:08:51,30.42,46,6.03,1,1,0
725,2025-09-29 17:18:51,29.36,53,5.9,1,0,0
726,2025-09-29 17:28:51,30.3,46,6.41,1,1,0
727,2025-09-29 17:38:51,30.06,47,6.19,1,1,0
728,2025-09-29 17:48:51,29.06,48,5.96,1,1,0
729,2025-09-29 17:58:51,30.08,48,5.96,1,1,0
730,2025-09-29 18:08:51,28.84,49,5.68,1,1,0
731,2025-09-29 18:18:51,28.59,51,6.13,1,1,0
732,2025-09-29 18:28:51,29.44,49,5.86,1,1,0
733,2025-09-29 18:38:51,29.43,44,5.94,1,1,1
734,2025-09-29 18:48:51,28.18,52,5.74,1,1,0
735,2025-09-29 18:58:51,28.5,54,6.15,1,1,0
736,2025-09-29 19:08:51,28.79,52,6.14,1,1,0
737,2025-09-29 19:18:51,28.3,51,6.0,1,1,0
738,2025-09-29 19:28:51,28.01,50,5.93,1,0,0
739,2025-09-29 19:38:51,27.88,54,6.17,1,1,0
740,2025-09-29 19:48:51,27.53,57,5.64,0,0,0
741,2025-09-29 19:58:51,27.62,57,6.03,1,1,0
742,2025-09-29 20:08:51,27.04,56,6.36,1,1,0
743,2025-09-29 20:18:51,27.04,58,6.26,1,1,0
744,2025-09-29 20:28:51,27.31,56,5.57,1,0,0
745,2025-09-29 20:38:51,26.77,54,6.08,1,1,0
746,2025-09-29 20:48:51,27.23,55,6.2,1,1,0
747,2025-09-29 20:58:51,25.47,62,6.12,1,1,0
748,2025-09-29 21:08:51,25.81,63,5.86,1,1,0
749,2025-09-29 21:18:51,25.83,61,6.07,1,1,0
750,2025-09-29 21:28:51,25.45,64,6.34,1,1,0
751,2025-09-29 21:38:51,25.6,59,5.96,1,1,0
752,2025-09-29 21:48:51,25.51,63,5.83,1,1,0
753,2025-09-29 21:58:51,23.98,67,5.43,1,1,0
754,2025-09-29 22:08:51,24.23,69,6.34,1,1,0
755,2025-09-29 22:18:51,25.21,64,6.19,1,1,0
756,2025-09-29 22:28:51,24.63,67,6.0,0,1,0
757,2025-09-29 22:38:51,24.27,65,5.94,1,1,0
758,2025-09-29 22:48:51,23.39,71,6.44,1,1,0
759,2025-09-29 22:58:51,23.29,74,6.64,1,0,0
760,2025-09-29 23:08:51,23.73,68,5.95,1,0,0
761,2025-09-29 23:18:51,22.95,73,6.03,1,1,0
762,2025-09-29 23:28:51,22.51,71,6.34,1,0,0
763,2025-09-29 23:38:51,23.18,73,6.2,1,1,0
764,2025-09-29 23:48:51,22.62,71,6.25,0,1,0
765,2025-09-29 23:58:51,23.1,68,5.7,1,1,0
766,2025-09-30 00:08:51,22.75,77,6.31,1,1,0
767,2025-09-30 00:18:51,21.83,74,6.07,1,1,0
768,2025-09-30 00:28:51,21.67,77,5.42,1,0,0
769,2025-09-30 00:38:51,22.11,75,6.42,1,1,0
770,2025-09-30 00:48:51,20.47,78,6.12,1,1,0
771,2025-09-30 00:58:51,20.95,79,5.86,0,1,0
772,2025-09-30 01:08:51,21.38,78,6.18,1,1,0
773,2025-09-30 01:18:51,21.03,78,6.08,1,0,0
774,2025-09-30 01:28:51,21.53,76,6.05,1,1,0
775,2025-09-30 01:38:51,21.05,77,6.32,0,1,0
776,2025-09-30 01:48:51,20.94,76,6.08,1,0,0
777,2025-09-30 01:58:51,20.04,80,6.11,1,1,0
778,2025-09-30 02:08:51,20.69,84,5.94,1,1,0
779,2025-09-30 02:18:51,20.44,80,5.47,0,0,0
780,2025-09-30 02:28:51,21.16,77,6.02,1,1,0
781,2025-09-30 02:38:51,21.73,78,5.91,1,1,0
782,2025-09-30 02:48:51,20.56,80,5.93,1,1,0
783,2025-09-30 02:58:51,21.08,80,5.78,1,0,0
784,2025-09-30 03:08:51,20.91,78,5.63,1,1,0
785,2025-09-30 03:18:51,20.33,80,5.39,0,0,0
786,2025-09-30 03:28:51,20.55,77,6.09,1,0,0
787,2025-09-30 03:38:51,19.53,83,6.37,1,1,0
788,2025-09-30 03:48:51,20.35,82,5.89,1,1,0
789,2025-09-30 03:58:51,19.48,84,6.37,1,1,0
790,2025-09-30 04:08:51,20.39,81,5.79,1,1,0
791,2025-09-30 04:18:51,20.18,80,6.15,1,1,0
792,2025-09-30 04:28:51,19.27,86,6.17,1,1,0
793,2025-09-30 04:38:51,20.82,79,5.95,1,1,0
794,2025-09-30 04:48:51,20.03,84,5.75,1,1,0
795,2025-09-30 04:58:51,19.65,84,6.37,1,0,0
796,2025-09-30 05:08:51,20.17,82,5.77,1,1,0
797,2025-09-30 05:18:51,20.46,80,6.47,1,1,0
798,2025-09-30 05:28:51,20.22,83,5.84,1,1,0
799,2025-09-30 05:38:51,19.6,85,5.69,1,0,0
800,2025-09-30 05:48:51,19.99,84,6.19,0,1,0
801,2025-09-30 05:58:51,20.54,81,5.45,0,0,0
802,2025-09-30 06:08:51,20.94,77,5.85,1,1,0
803,2025-09-30 06:18:51,20.89,75,6.45,1,1,0
804,2025-09-30 06:28:51,20.28,77,5.82,1,1,0
805,2025-09-30 06:38:51,21.74,75,5.95,1,1,0
806,2025-09-30 06:48:51,21.56,76,6.65,1,0,0
807,2025-09-30 06:58:51,21.63,75,5.78,1,1,0
808,2025-09-30 07:08:51,21.18,79,6.33,1,1,0
809,2025-09-30 07:18:51,21.6,76,6.27,0,0,0
810,2025-09-30 07:28:51,22.28,73,6.15,1,1,0
811,2025-09-30 07:38:51,22.02,71,5.91,1,1,0
812,2025-09-30 07:48:51,21.76,76,5.94,1,1,0
813,2025-09-30 07:58:51,22.97,70,5.44,1,0,0
814,2025-09-30 08:08:51,22.54,72,5.04,1,0,0
815,2025-09-30 08:18:51,21.65,77,5.85,1,1,0
816,2025-09-30 08:28:51,23.19,73,5.91,1,1,0
817,2025-09-30 08:38:51,21.94,76,5.93,0,1,0
818,2025-09-30 08:48:51,23.67,72,6.17,1,1,0
819,2025-09-30 08:58:51,23.56,70,6.4,1,1,0
820,2025-09-30 09:08:51,23.96,68,6.08,1,1,0
821,2025-09-30 09:18:51,24.55,67,5.76,1,1,0
822,2025-09-30 09:28:51,24.04,68,6.57,0,1,0
823,2025-09-30 09:38:51,24.47,68,5.85,1,1,0
824,2025-09-30 09:48:51,24.13,69,5.86,1,1,0
825,2025-09-30 09:58:51,24.05,70,5.87,1,1,0
826,2025-09-30 10:08:51,25.44,61,5.68,1,1,0
827,2025-09-30 10:18:51,26.75,60,5.46,1,1,0
828,2025-09-30 10:28:51,25.89,59,6.13,1,1,0
829,2025-09-30 10:38:51,26.11,57,5.94,1,1,0
830,2025-09-30 10:48:51,25.32,66,6.28,0,1,0
831,2025-09-30 10:58:51,25.56,59,6.22,1,1,0
832,2025-09-30 11:08:51,27.13,60,6.15,1,1,0
833,2025-09-30 11:18:51,26.51,57,5.92,1,1,0
834,2025-09-30 11:28:51,27.29,56,6.35,1,0,0
835,2025-09-30 11:38:51,26.85,56,6.54,0,0,0
836,2025-09-30 11:48:51,27.47,53,6.41,1,1,0
837,2025-09-30 11:58:51,26.97,55,5.8,0,1,0
838,2025-09-30 12:08:51,26.87,59,6.14,1,1,0
839,2025-09-30 12:18:51,28.01,57,6.13,1,1,0
840,2025-09-30 12:28:51,27.67,53,6.15,1,0,0
841,2025-09-30 12:38:51,27.8,55,5.41,0,1,0
842,2025-09-30 12:48:51,28.37,52,6.08,0,1,0
843,2025-09-30 12:58:51,28.49,48,6.0,1,0,0
844,2025-09-30 13:08:51,29.25,51,6.11,0,1,0
845,2025-09-30 13:18:51,28.48,49,5.39,0,0,0
846,2025-09-30 13:28:51,28.5,52,5.5,1,0,0
847,2025-09-30 13:38:51,29.63,47,6.04,1,1,0
848,2025-09-30 13:48:51,29.73,49,5.22,1,0,0
849,2025-09-30 13:58:51,30.19,47,6.59,1,0,0
850,2025-09-30 14:08:51,29.68,46,6.19,1,1,0
851,2025-09-30 14:18:51,29.15,51,6.69,0,0,0
852,2025-09-30 14:28:51,29.51,50,6.16,1,1,0
853,2025-09-30 14:38:51,29.68,48,6.13,0,1,0
854,2025-09-30 14:48:51,29.31,50,5.63,1,1,0
855,2025-09-30 14:58:51,29.72,49,5.66,1,1,0
856,2025-09-30 15:08:51,30.2,44,5.77,1,0,1
857,2025-09-30 15:18:51,29.91,48,6.21,1,1,0
858,2025-09-30 15:28:51,29.64,48,5.44,0,0,0
859,2025-09-30 15:38:51,30.09,48,6.1,1,1,0
860,2025-09-30 15:48:51,29.96,45,6.58,1,0,0
861,2025-09-30 15:58:51,29.47,49,5.62,1,1,0
862,2025-09-30 16:08:51,29.82,50,5.84,1,1,0
863,2025-09-30 16:18:51,29.58,49,6.57,0,0,0
864,2025-09-30 16:28:51,29.68,48,6.24,1,0,0
865,2025-09-30 16:38:51,29.52,47,5.78,1,1,0
866,2025-09-30 16:48:51,29.16,53,5.89,1,1,0
867,2025-09-30 16:58:51,30.15,44,6.16,1,0,1
868,2025-09-30 17:08:51,30.57,47,6.09,1,1,0
869,2025-09-30 17:18:51,28.91,50,5.4,0,0,0
870,2025-09-30 17:28:51,29.78,47,6.58,1,1,0
871,2025-09-30 17:38:51,29.91,46,6.26,1,1,0
872,2025-09-30 17:48:51,28.58,55,5.65,1,1,0
873,2025-09-30 17:58:51,29.68,44,6.07,1,1,1
874,2025-09-30 18:08:51,29.41,50,6.35,1,1,0
875,2025-09-30 18:18:51,28.22,54,6.06,1,0,0
876,2025-09-30 18:28:51,28.65,49,6.27,1,1,0
877,2025-09-30 18:38:51,29.1,52,5.96,1,1,0
878,2025-09-30 18:48:51,28.96,54,6.4,1,1,0
879,2025-09-30 18:58:51,29.3,49,6.11,1,1,0
880,2025-09-30 19:08:51,28.64,52,6.51,0,1,0
881,2025-09-30 19:18:51,28.87,51,6.37,1,1,0
882,2025-09-30 19:28:51,28.24,52,5.64,1,1,0
883,2025-09-30 19:38:51,28.35,53,5.66,1,1,0
884,2025-09-30 19:48:51,27.27,54,6.04,1,1,0
885,2025-09-30 19:58:51,27.69,56,6.28,1,1,0
886,2025-09-30 20:08:51,27.24,57,5.43,0,1,0
887,2025-09-30 20:18:51,27.8,54,6.32,1,1,0
888,2025-09-30 20:28:51,26.4,59,6.12,1,1,0
889,2025-09-30 20:38:51,26.71,60,6.02,1,0,0
890,2025-09-30 20:48:51,25.34,64,6.14,1,1,0
891,2025-09-30 20:58:51,26.61,60,5.83,1,1,0
892,2025-09-30 21:08:51,26.42,59,6.09,1,1,0
893,2025-09-30 21:18:51,25.38,64,6.24,1,1,0
894,2025-09-30 21:28:51,24.9,66,5.97,1,1,0
895,2025-09-30 21:38:51,25.3,62,6.05,1,1,0
896,2025-09-30 21:48:51,25.29,65,5.85,1,1,0
897,2025-09-30 21:58:51,25.4,64,5.87,1,1,0
